1628533346392,2021.08.09 21:22:26.392,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346392,2021.08.09 21:22:26.392,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346404,2021.08.09 21:22:26.404,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346404,2021.08.09 21:22:26.404,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346416,2021.08.09 21:22:26.416,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346416,2021.08.09 21:22:26.416,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346429,2021.08.09 21:22:26.429,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346429,2021.08.09 21:22:26.429,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346442,2021.08.09 21:22:26.442,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346442,2021.08.09 21:22:26.442,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346454,2021.08.09 21:22:26.454,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346455,2021.08.09 21:22:26.455,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346467,2021.08.09 21:22:26.467,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346467,2021.08.09 21:22:26.467,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346479,2021.08.09 21:22:26.479,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346479,2021.08.09 21:22:26.479,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346492,2021.08.09 21:22:26.492,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346492,2021.08.09 21:22:26.492,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346504,2021.08.09 21:22:26.504,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346505,2021.08.09 21:22:26.505,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346516,2021.08.09 21:22:26.516,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346517,2021.08.09 21:22:26.517,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346528,2021.08.09 21:22:26.528,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346528,2021.08.09 21:22:26.528,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346539,2021.08.09 21:22:26.539,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346540,2021.08.09 21:22:26.540,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346551,2021.08.09 21:22:26.551,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346551,2021.08.09 21:22:26.551,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346563,2021.08.09 21:22:26.563,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346563,2021.08.09 21:22:26.563,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346574,2021.08.09 21:22:26.574,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346574,2021.08.09 21:22:26.574,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346585,2021.08.09 21:22:26.585,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346585,2021.08.09 21:22:26.585,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346597,2021.08.09 21:22:26.597,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346597,2021.08.09 21:22:26.597,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346609,2021.08.09 21:22:26.609,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346609,2021.08.09 21:22:26.609,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533346620,2021.08.09 21:22:26.620,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533346621,2021.08.09 21:22:26.621,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533356581,2021.08.09 21:22:36.581,ERROR,PRETTY_LOGGER,ModuleID(0x200)----MRESULT CVEStoryboardXMLParser::DoParse()----ERR----this(0x75cff83400) failure, err=0x86105a
1628533356581,2021.08.09 21:22:36.581,ERROR,PRETTY_LOGGER,ModuleID(0x800)----MRESULT CVEProjectEngine::ProcessProject()----ERR----this(0x751b0fc200) failure, err=0x86105a
1628533369006,2021.08.09 21:22:49.006,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 9113615
1628533393946,2021.08.09 21:23:13.946,ERROR,PRETTY_LOGGER,ModuleID(0x40)----CVEBaseTrack* CVEStoryboardData::MakeComboTransitionTrack(AMVE_TRANSFORM_VIDEO_PARAM_TYPE*, AMVE_TRANSITION_TYPE*, MDWord, MRESULT*)----ERR----0x74f562b800 GetTemplateExternalFile res=0x8fe005
1628533412553,2021.08.09 21:23:32.553,ERROR,PRETTY_LOGGER,ModuleID(0x8000000000000000)----_QVMonitor_Default_Tag_----ERR----this(0x47505) corret template config error becouse need adjust transform
1628533412690,2021.08.09 21:23:32.690,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533412690,2021.08.09 21:23:32.690,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533412708,2021.08.09 21:23:32.708,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533412709,2021.08.09 21:23:32.709,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533412724,2021.08.09 21:23:32.724,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533412724,2021.08.09 21:23:32.724,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533412737,2021.08.09 21:23:32.737,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533412738,2021.08.09 21:23:32.738,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533412753,2021.08.09 21:23:32.753,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533412753,2021.08.09 21:23:32.753,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533412766,2021.08.09 21:23:32.766,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceType(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MVoid*, MVoid*, MVoid*, MDWord*, MVoid*, MHandle, MLong*, MLong*, AMVE_VALID_CHECK_OPTION*, MDWord*, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----pSource=assets_android://xiaoying/bubbleframe/0x090000000000025D.xyt,can't lock splitter
1628533412766,2021.08.09 21:23:32.766,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 8867850
1628533412793,2021.08.09 21:23:32.793,ERROR,PRETTY_LOGGER,ModuleID(0x40)----CVEBaseTrack* CVEStoryboardData::MakeComboTransitionTrack(AMVE_TRANSFORM_VIDEO_PARAM_TYPE*, AMVE_TRANSITION_TYPE*, MDWord, MRESULT*)----ERR----0x74f562b800 GetTemplateExternalFile res=0x8fe005
1628533412968,2021.08.09 21:23:32.968,ERROR,PRETTY_LOGGER,ModuleID(0x8000000000000000)----_QVMonitor_Default_Tag_----ERR----this(0x47505) corret template config error becouse need adjust transform
1628533414349,2021.08.09 21:23:34.349,ERROR,PRETTY_LOGGER,ModuleID(0x400)----virtual MRESULT CQVETDistributeOutputStream::Load(MVoid*)----ERR----this(0x74e94a1880) return res = 0x8b8003
1628533418016,2021.08.09 21:23:38.016,ERROR,PRETTY_LOGGER,ModuleID(0x8000000000000000)----_QVMonitor_Default_Tag_----ERR----this(0x47505) corret template config error becouse need adjust transform
1628533418018,2021.08.09 21:23:38.018,ERROR,PRETTY_LOGGER,ModuleID(0x400)----virtual MRESULT CQVETDistributeOutputStream::Load(MVoid*)----ERR----this(0x753229b180) return res = 0x8b8003
1628533420240,2021.08.09 21:23:40.240,ERROR,PRETTY_LOGGER,ModuleID(0x8000000000000000)----_QVMonitor_Default_Tag_----ERR----this(0x47505) corret template config error becouse need adjust transform
1628533420241,2021.08.09 21:23:40.241,ERROR,PRETTY_LOGGER,ModuleID(0x400)----virtual MRESULT CQVETDistributeOutputStream::Load(MVoid*)----ERR----this(0x74e94a4600) return res = 0x8b8003
1628533425605,2021.08.09 21:23:45.605,ERROR,PRETTY_LOGGER,ModuleID(0x200)----MRESULT CVEStoryboardXMLParser::DoParse()----ERR----this(0x752174aa00) failure, err=0x86105a
1628533425606,2021.08.09 21:23:45.606,ERROR,PRETTY_LOGGER,ModuleID(0x800)----MRESULT CVEProjectEngine::ProcessProject()----ERR----this(0x75323cc900) failure, err=0x86105a
1628533433878,2021.08.09 21:23:53.878,ERROR,PRETTY_LOGGER,ModuleID(0x4000000000000000)----static MRESULT CVEUtility::GetSourceInfo(AMVE_MEDIA_SOURCE_TYPE*, MBool*, MBool*, MDWord*, AMVE_VIDEO_INFO_TYPE*, MVoid*, MVoid*, MVoid*, MHandle, MBool, AMVE_SOURCE_EXT_INFO*)----ERR----CVEUtility::GetSourceType res: 9113615
1628533433934,2021.08.09 21:23:53.934,ERROR,PRETTY_LOGGER,ModuleID(0x8000000000000000)----MDWord QVET_FaceDTExpressionGetVersion()----ERR----QVET_FaceDTExpressionGetVersion failed, err 0x8e6173
1628533433935,2021.08.09 21:23:53.935,ERROR,PRETTY_LOGGER,ModuleID(0x4000)----MRESULT FnDTDetectorCreate(MVoid**, DTdetectorDesc*, MVoid*)----ERR----FaceDT check version err, android component version[0], engine version[1]
